filename,search_strategy,heuristic_strategy,combination,run,cost,time,nodes_explored,feasible,optimal,heuristic_time,heuristic_calls,heuristic_improvements,bb_time,heuristic_efficiency,num_users,num_sets
scp51.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp51.txt,best_first,none,best_first_none,1,inf,120.01707291603088,1788,False,False,0.0,0,0,120.01707291603088,0.0,200,2000
scp51.txt,best_first,basic,best_first_basic,1,289.0,120.03783106803894,1744,True,False,0.5139977931976318,10,0,119.52383327484132,0.0,200,2000
scp51.txt,best_first,intermediate,best_first_intermediate,1,269.0,120.00543475151062,293,True,False,95.40218663215636,5,2,24.603248119354248,0.4,200,2000
scp51.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp51.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.04165554046632,1771,False,False,0.0,0,0,120.04165554046632,0.0,200,2000
scp51.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,289.0,120.0469958782196,1794,True,False,0.5109941959381104,10,0,119.5360016822815,0.0,200,2000
scp51.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,269.0,120.0144338607788,316,True,False,97.73780965805054,6,2,22.27662420272827,0.3333333333333333,200,2000
scp51.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp51.txt,most_fractional,none,most_fractional_none,1,inf,120.00213980674744,1757,False,False,0.0,0,0,120.00213980674744,0.0,200,2000
scp51.txt,most_fractional,basic,most_fractional_basic,1,289.0,120.00411200523376,1739,True,False,0.4909944534301758,10,0,119.5131175518036,0.0,200,2000
scp51.txt,most_fractional,intermediate,most_fractional_intermediate,1,269.0,120.04726767539978,307,True,False,96.25157141685486,6,2,23.79569625854492,0.3333333333333333,200,2000
scp51.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp510.txt,depth_first,none,depth_first_none,1,265.0,0.0620017051696777,1,True,True,0.0,0,0,0.0620017051696777,0.0,200,2000
scp510.txt,depth_first,basic,depth_first_basic,1,265.0,0.6040034294128418,1,True,True,0.5400028228759766,3,0,0.0640006065368652,0.0,200,2000
scp510.txt,depth_first,intermediate,depth_first_intermediate,1,265.0,84.30915260314941,1,True,True,84.23515152931213,4,1,0.0740010738372802,0.25,200,2000
scp510.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp510.txt,breadth_first,none,breadth_first_none,1,265.0,0.0690000057220459,1,True,True,0.0,0,0,0.0690000057220459,0.0,200,2000
scp510.txt,breadth_first,basic,breadth_first_basic,1,265.0,0.6109998226165771,1,True,True,0.5489978790283203,3,0,0.0620019435882568,0.0,200,2000
scp510.txt,breadth_first,intermediate,breadth_first_intermediate,1,265.0,87.5248351097107,1,True,True,87.45883178710938,4,1,0.0660033226013183,0.25,200,2000
scp510.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp510.txt,best_first,none,best_first_none,1,265.0,0.0610005855560302,1,True,True,0.0,0,0,0.0610005855560302,0.0,200,2000
scp510.txt,best_first,basic,best_first_basic,1,265.0,0.5819981098175049,1,True,True,0.514995813369751,3,0,0.0670022964477539,0.0,200,2000
scp510.txt,best_first,intermediate,best_first_intermediate,1,265.0,84.82941722869873,1,True,True,84.7684154510498,4,1,0.0610017776489257,0.25,200,2000
scp510.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp510.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,265.0,0.0610015392303466,1,True,True,0.0,0,0,0.0610015392303466,0.0,200,2000
scp510.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,265.0,0.6070001125335693,1,True,True,0.5459978580474854,3,0,0.0610022544860839,0.0,200,2000
scp510.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,265.0,85.55703401565552,1,True,True,85.49403142929077,4,1,0.0630025863647461,0.25,200,2000
scp510.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp510.txt,most_fractional,none,most_fractional_none,1,265.0,0.0730001926422119,1,True,True,0.0,0,0,0.0730001926422119,0.0,200,2000
scp510.txt,most_fractional,basic,most_fractional_basic,1,265.0,0.5839962959289551,1,True,True,0.5119962692260742,3,0,0.0720000267028808,0.0,200,2000
scp510.txt,most_fractional,intermediate,most_fractional_intermediate,1,265.0,90.52423620224,1,True,True,90.45923328399658,4,1,0.0650029182434082,0.25,200,2000
scp510.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp52.txt,depth_first,none,depth_first_none,1,inf,120.00700092315674,1743,False,False,0.0,0,0,120.00700092315674,0.0,200,2000
scp52.txt,depth_first,basic,depth_first_basic,1,348.0,120.06200051307678,1826,True,False,0.5349996089935303,10,0,119.52700090408324,0.0,200,2000
scp52.txt,depth_first,intermediate,depth_first_intermediate,1,326.0,120.11799812316896,500,True,False,82.01099157333374,7,2,38.107006549835205,0.2857142857142857,200,2000
scp52.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp52.txt,breadth_first,none,breadth_first_none,1,inf,120.02300071716309,1805,False,False,0.0,0,0,120.02300071716309,0.0,200,2000
scp52.txt,breadth_first,basic,breadth_first_basic,1,348.0,120.03040313720705,1468,True,False,1.2110004425048828,9,0,118.81940269470216,0.0,200,2000
scp52.txt,breadth_first,intermediate,breadth_first_intermediate,1,326.0,120.04499793052672,314,True,False,94.60699582099916,6,2,25.438002109527588,0.3333333333333333,200,2000
scp52.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp52.txt,best_first,none,best_first_none,1,inf,120.03800201416016,1581,False,False,0.0,0,0,120.03800201416016,0.0,200,2000
scp52.txt,best_first,basic,best_first_basic,1,348.0,120.05200910568236,1459,True,False,1.0920042991638184,9,0,118.96000480651855,0.0,200,2000
scp52.txt,best_first,intermediate,best_first_intermediate,1,326.0,120.02299451828004,376,True,False,87.85800123214722,6,2,32.16499328613281,0.3333333333333333,200,2000
scp52.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp52.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.01899790763856,1573,False,False,0.0,0,0,120.01899790763856,0.0,200,2000
scp52.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,348.0,120.0070059299469,1427,True,False,0.7330124378204346,9,0,119.27399349212646,0.0,200,2000
scp52.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,326.0,120.02499270439148,253,True,False,96.4599907398224,5,2,23.56500196456909,0.4,200,2000
scp52.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp52.txt,most_fractional,none,most_fractional_none,1,inf,120.06599736213684,1557,False,False,0.0,0,0,120.06599736213684,0.0,200,2000
scp52.txt,most_fractional,basic,most_fractional_basic,1,348.0,120.04800128936768,1534,True,False,0.5620038509368896,9,0,119.4859974384308,0.0,200,2000
scp52.txt,most_fractional,intermediate,most_fractional_intermediate,1,326.0,120.01500701904295,289,True,False,94.31100344657898,5,2,25.70400357246399,0.4,200,2000
scp52.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp53.txt,depth_first,none,depth_first_none,1,226.0,0.0630004405975341,1,True,True,0.0,0,0,0.0630004405975341,0.0,200,2000
scp53.txt,depth_first,basic,depth_first_basic,1,226.0,0.5960032939910889,1,True,True,0.5319983959197998,3,0,0.064004898071289,0.0,200,2000
scp53.txt,depth_first,intermediate,depth_first_intermediate,1,226.0,72.18800711631775,1,True,True,72.12300324440002,4,1,0.0650038719177246,0.25,200,2000
scp53.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp53.txt,breadth_first,none,breadth_first_none,1,226.0,0.0689978599548339,1,True,True,0.0,0,0,0.0689978599548339,0.0,200,2000
scp53.txt,breadth_first,basic,breadth_first_basic,1,226.0,0.5530011653900146,1,True,True,0.4910011291503906,3,0,0.062000036239624,0.0,200,2000
scp53.txt,breadth_first,intermediate,breadth_first_intermediate,1,226.0,65.65300011634827,1,True,True,65.59199690818787,4,1,0.0610032081604003,0.25,200,2000
scp53.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp53.txt,best_first,none,best_first_none,1,226.0,0.0610032081604003,1,True,True,0.0,0,0,0.0610032081604003,0.0,200,2000
scp53.txt,best_first,basic,best_first_basic,1,226.0,0.5670032501220703,1,True,True,0.5070021152496338,3,0,0.0600011348724365,0.0,200,2000
scp53.txt,best_first,intermediate,best_first_intermediate,1,226.0,62.86600041389465,1,True,True,62.79999804496765,4,1,0.0660023689270019,0.25,200,2000
scp53.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp53.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,226.0,0.0609986782073974,1,True,True,0.0,0,0,0.0609986782073974,0.0,200,2000
scp53.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,226.0,0.5389997959136963,1,True,True,0.4790010452270508,3,0,0.0599987506866455,0.0,200,2000
scp53.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,226.0,59.28999924659729,1,True,True,59.22799682617188,4,1,0.062002420425415,0.25,200,2000
scp53.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp53.txt,most_fractional,none,most_fractional_none,1,226.0,0.0610005855560302,1,True,True,0.0,0,0,0.0610005855560302,0.0,200,2000
scp53.txt,most_fractional,basic,most_fractional_basic,1,226.0,0.561002254486084,1,True,True,0.4989995956420898,3,0,0.0620026588439941,0.0,200,2000
scp53.txt,most_fractional,intermediate,most_fractional_intermediate,1,226.0,60.211000204086304,1,True,True,60.149999380111694,4,1,0.0610008239746093,0.25,200,2000
scp53.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp57.txt,depth_first,none,depth_first_none,1,inf,120.00000190734865,1840,False,False,0.0,0,0,120.00000190734865,0.0,200,2000
scp57.txt,depth_first,basic,depth_first_basic,1,326.0,120.05099701881409,1781,True,False,0.5679998397827148,10,0,119.48299717903136,0.0,200,2000
scp57.txt,depth_first,intermediate,depth_first_intermediate,1,316.0,120.00000143051147,43,True,False,117.32200002670288,4,1,2.6780014038085938,0.25,200,2000
scp57.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp57.txt,breadth_first,none,breadth_first_none,1,inf,120.04000067710876,1798,False,False,0.0,0,0,120.04000067710876,0.0,200,2000
scp57.txt,breadth_first,basic,breadth_first_basic,1,326.0,120.01899981498718,1817,True,False,0.5350000858306885,10,0,119.4839997291565,0.0,200,2000
scp57.txt,breadth_first,intermediate,breadth_first_intermediate,1,316.0,120.04400157928468,29,True,False,118.26699900627136,4,1,1.7770025730133057,0.25,200,2000
scp57.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp57.txt,best_first,none,best_first_none,1,inf,120.0379993915558,1832,False,False,0.0,0,0,120.0379993915558,0.0,200,2000
scp57.txt,best_first,basic,best_first_basic,1,326.0,120.03499603271484,1809,True,False,0.5179986953735352,11,0,119.51699733734132,0.0,200,2000
scp57.txt,best_first,intermediate,best_first_intermediate,1,316.0,120.02600073814392,7,True,False,119.5709991455078,4,1,0.4550015926361084,0.25,200,2000
scp57.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp57.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.04100561141968,1827,False,False,0.0,0,0,120.04100561141968,0.0,200,2000
scp57.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,326.0,120.00899815559389,1809,True,False,0.5249950885772705,11,0,119.4840030670166,0.0,200,2000
scp57.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,316.0,120.00599694252014,56,True,False,116.33999752998352,4,1,3.665999412536621,0.25,200,2000
scp57.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp57.txt,most_fractional,none,most_fractional_none,1,inf,120.01999998092651,1813,False,False,0.0,0,0,120.01999998092651,0.0,200,2000
scp57.txt,most_fractional,basic,most_fractional_basic,1,326.0,120.01599740982056,1821,True,False,0.5049991607666016,10,0,119.51099824905396,0.0,200,2000
scp57.txt,most_fractional,intermediate,most_fractional_intermediate,1,316.0,122.58800768852234,0,True,False,122.5870077610016,4,1,0.0009999275207519,0.25,200,2000
scp57.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp61.txt,depth_first,none,depth_first_none,1,inf,120.00299906730652,2325,False,False,0.0,0,0,120.00299906730652,0.0,200,1000
scp61.txt,depth_first,basic,depth_first_basic,1,159.0,120.04200100898744,2037,True,False,0.3770058155059814,12,0,119.66499519348145,0.0,200,1000
scp61.txt,depth_first,intermediate,depth_first_intermediate,1,142.0,120.0,2304,True,False,7.662987947463989,14,2,112.337012052536,0.1428571428571428,200,1000
scp61.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp61.txt,breadth_first,none,breadth_first_none,1,inf,120.04100322723389,2350,False,False,0.0,0,0,120.04100322723389,0.0,200,1000
scp61.txt,breadth_first,basic,breadth_first_basic,1,159.0,120.0369987487793,2188,True,False,0.4719982147216797,12,0,119.56500053405762,0.0,200,1000
scp61.txt,breadth_first,intermediate,breadth_first_intermediate,1,142.0,120.02299427986144,2116,True,False,8.957006931304932,14,2,111.06598734855652,0.1428571428571428,200,1000
scp61.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp61.txt,best_first,none,best_first_none,1,inf,120.04300332069396,2278,False,False,0.0,0,0,120.04300332069396,0.0,200,1000
scp61.txt,best_first,basic,best_first_basic,1,159.0,120.01199746131896,2324,True,False,0.3569974899291992,12,0,119.65499997138976,0.0,200,1000
scp61.txt,best_first,intermediate,best_first_intermediate,1,142.0,120.03700470924376,2053,True,False,7.122008562088013,13,2,112.91499614715576,0.1538461538461538,200,1000
scp61.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp61.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.01098728179932,2301,False,False,0.0,0,0,120.01098728179932,0.0,200,1000
scp61.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,159.0,120.0389997959137,2093,True,False,0.2330021858215332,11,0,119.80599761009216,0.0,200,1000
scp61.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,142.0,120.0190043449402,2292,True,False,7.500981330871582,14,2,112.5180230140686,0.1428571428571428,200,1000
scp61.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp61.txt,most_fractional,none,most_fractional_none,1,inf,120.03199243545532,2395,False,False,0.0,0,0,120.03199243545532,0.0,200,1000
scp61.txt,most_fractional,basic,most_fractional_basic,1,159.0,120.01300239562988,2322,True,False,0.2020037174224853,12,0,119.8109986782074,0.0,200,1000
scp61.txt,most_fractional,intermediate,most_fractional_intermediate,1,142.0,120.05600309371948,2115,True,False,7.846991777420044,13,2,112.20901131629944,0.1538461538461538,200,1000
scp61.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp62.txt,depth_first,none,depth_first_none,1,inf,120.04499793052672,2409,False,False,0.0,0,0,120.04499793052672,0.0,200,1000
scp62.txt,depth_first,basic,depth_first_basic,1,170.0,120.0029981136322,2538,True,False,0.2350006103515625,13,0,119.76799750328064,0.0,200,1000
scp62.txt,depth_first,intermediate,depth_first_intermediate,1,156.0,120.05800437927246,2132,True,False,11.486005544662476,13,2,108.57199883461,0.1538461538461538,200,1000
scp62.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp62.txt,breadth_first,none,breadth_first_none,1,inf,120.02599859237672,2328,False,False,0.0,0,0,120.02599859237672,0.0,200,1000
scp62.txt,breadth_first,basic,breadth_first_basic,1,170.0,120.00499844551086,2338,True,False,0.2119994163513183,12,0,119.79299902915956,0.0,200,1000
scp62.txt,breadth_first,intermediate,breadth_first_intermediate,1,156.0,120.00500559806824,2220,True,False,8.474000215530396,14,2,111.53100538253784,0.1428571428571428,200,1000
scp62.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp62.txt,best_first,none,best_first_none,1,inf,120.02472567558289,2133,False,False,0.0,0,0,120.02472567558289,0.0,200,1000
scp62.txt,best_first,basic,best_first_basic,1,170.0,120.04000067710876,2330,True,False,0.3120055198669433,12,0,119.72799515724182,0.0,200,1000
scp62.txt,best_first,intermediate,best_first_intermediate,1,156.0,120.00799798965454,2175,True,False,9.69300413131714,13,2,110.3149938583374,0.1538461538461538,200,1000
scp62.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp62.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.01300287246704,2415,False,False,0.0,0,0,120.01300287246704,0.0,200,1000
scp62.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,170.0,120.01200342178343,2426,True,False,0.2099974155426025,12,0,119.80200600624084,0.0,200,1000
scp62.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,156.0,120.0690004825592,2460,True,False,8.428990364074707,15,2,111.6400101184845,0.1333333333333333,200,1000
scp62.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp62.txt,most_fractional,none,most_fractional_none,1,inf,120.0130021572113,2474,False,False,0.0,0,0,120.0130021572113,0.0,200,1000
scp62.txt,most_fractional,basic,most_fractional_basic,1,170.0,120.0259997844696,2386,True,False,0.1939992904663086,13,0,119.8320004940033,0.0,200,1000
scp62.txt,most_fractional,intermediate,most_fractional_intermediate,1,156.0,120.00700187683104,2079,True,False,13.038998365402222,13,2,106.96800351142883,0.1538461538461538,200,1000
scp62.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp63.txt,depth_first,none,depth_first_none,1,inf,120.04199934005736,2343,False,False,0.0,0,0,120.04199934005736,0.0,200,1000
scp63.txt,depth_first,basic,depth_first_basic,1,161.0,120.03699731826782,2563,True,False,0.1919989585876464,13,0,119.84499835968018,0.0,200,1000
scp63.txt,depth_first,intermediate,depth_first_intermediate,1,156.0,120.0090034008026,2375,True,False,5.8940088748931885,14,2,114.11499452590942,0.1428571428571428,200,1000
scp63.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp63.txt,breadth_first,none,breadth_first_none,1,inf,120.01100325584412,2506,False,False,0.0,0,0,120.01100325584412,0.0,200,1000
scp63.txt,breadth_first,basic,breadth_first_basic,1,161.0,120.00500345230104,2371,True,False,0.2199974060058593,13,0,119.78500604629517,0.0,200,1000
scp63.txt,breadth_first,intermediate,breadth_first_intermediate,1,156.0,120.06499862670898,1997,True,False,5.823988199234009,12,2,114.24101042747498,0.1666666666666666,200,1000
scp63.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp63.txt,best_first,none,best_first_none,1,inf,120.0139970779419,2284,False,False,0.0,0,0,120.0139970779419,0.0,200,1000
scp63.txt,best_first,basic,best_first_basic,1,161.0,120.00800347328186,2344,True,False,0.2260012626647949,13,0,119.78200221061708,0.0,200,1000
scp63.txt,best_first,intermediate,best_first_intermediate,1,156.0,120.02199649810792,2106,True,False,9.842000007629396,13,2,110.17999649047852,0.1538461538461538,200,1000
scp63.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp63.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.00900459289552,2172,False,False,0.0,0,0,120.00900459289552,0.0,200,1000
scp63.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,161.0,120.07299399375916,2021,True,False,0.4689984321594238,11,0,119.60399556159972,0.0,200,1000
scp63.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,156.0,120.01399660110474,2148,True,False,9.707993030548096,13,2,110.30600357055664,0.1538461538461538,200,1000
scp63.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp63.txt,most_fractional,none,most_fractional_none,1,inf,120.07000398635864,2524,False,False,0.0,0,0,120.07000398635864,0.0,200,1000
scp63.txt,most_fractional,basic,most_fractional_basic,1,161.0,120.03799390792848,2499,True,False,0.3399996757507324,13,0,119.69799423217772,0.0,200,1000
scp63.txt,most_fractional,intermediate,most_fractional_intermediate,1,156.0,120.0389997959137,2327,True,False,7.541000604629517,14,2,112.49799919128418,0.1428571428571428,200,1000
scp63.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scpa1.txt,depth_first,none,depth_first_none,1,inf,120.0109977722168,949,False,False,0.0,0,0,120.0109977722168,0.0,300,3000
scpa1.txt,depth_first,basic,depth_first_basic,1,288.0,120.06500339508057,1009,True,False,1.0299992561340332,7,0,119.03500413894652,0.0,300,3000
scpa1.txt,depth_first,intermediate,depth_first_intermediate,1,281.0,277.55099511146545,0,True,False,277.54999470710754,4,1,0.0010004043579101,0.25,300,3000
scpa1.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa1.txt,breadth_first,none,breadth_first_none,1,inf,120.05899739265442,1081,False,False,0.0,0,0,120.05899739265442,0.0,300,3000
scpa1.txt,breadth_first,basic,breadth_first_basic,1,288.0,120.07799649238586,1045,True,False,1.1059963703155518,7,0,118.97200012207033,0.0,300,3000
scpa1.txt,breadth_first,intermediate,breadth_first_intermediate,1,281.0,285.1169984340668,0,True,False,285.115998506546,4,1,0.0009999275207519,0.25,300,3000
scpa1.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa1.txt,best_first,none,best_first_none,1,inf,120.04899835586548,1034,False,False,0.0,0,0,120.04899835586548,0.0,300,3000
scpa1.txt,best_first,basic,best_first_basic,1,288.0,120.01399731636047,1067,True,False,1.031998634338379,8,0,118.9819986820221,0.0,300,3000
scpa1.txt,best_first,intermediate,best_first_intermediate,1,281.0,277.1510012149811,0,True,False,277.150000333786,4,1,0.0010008811950683,0.25,300,3000
scpa1.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa1.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.16499447822572,1072,False,False,0.0,0,0,120.16499447822572,0.0,300,3000
scpa1.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,288.0,120.05600023269652,1061,True,False,1.442002534866333,8,0,118.6139976978302,0.0,300,3000
scpa1.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,281.0,274.4329979419708,0,True,False,274.43199825286865,4,1,0.0009996891021728,0.25,300,3000
scpa1.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa1.txt,most_fractional,none,most_fractional_none,1,inf,120.09499979019164,1083,False,False,0.0,0,0,120.09499979019164,0.0,300,3000
scpa1.txt,most_fractional,basic,most_fractional_basic,1,288.0,120.08000206947328,1058,True,False,1.3069987297058103,8,0,118.77300333976746,0.0,300,3000
scpa1.txt,most_fractional,intermediate,most_fractional_intermediate,1,281.0,272.7600026130676,0,True,False,272.75800347328186,4,1,0.0019991397857666,0.25,300,3000
scpa1.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa3.txt,depth_first,none,depth_first_none,1,inf,120.0609986782074,1058,False,False,0.0,0,0,120.0609986782074,0.0,300,3000
scpa3.txt,depth_first,basic,depth_first_basic,1,270.0,120.1680028438568,1041,True,False,1.0399987697601318,8,0,119.12800407409668,0.0,300,3000
scpa3.txt,depth_first,intermediate,depth_first_intermediate,1,261.0,386.1779975891113,0,True,False,386.1759979724884,4,1,0.0019996166229248,0.25,300,3000
scpa3.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa3.txt,breadth_first,none,breadth_first_none,1,inf,120.05500030517578,1082,False,False,0.0,0,0,120.05500030517578,0.0,300,3000
scpa3.txt,breadth_first,basic,breadth_first_basic,1,270.0,120.04500126838684,1066,True,False,1.1210014820098877,8,0,118.92399978637695,0.0,300,3000
scpa3.txt,breadth_first,intermediate,breadth_first_intermediate,1,261.0,389.5579996109009,0,True,False,389.5559997558594,4,1,0.0019998550415039,0.25,300,3000
scpa3.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa3.txt,best_first,none,best_first_none,1,inf,120.0019998550415,1052,False,False,0.0,0,0,120.0019998550415,0.0,300,3000
scpa3.txt,best_first,basic,best_first_basic,1,270.0,120.01400208473206,1047,True,False,1.142000675201416,8,0,118.87200140953064,0.0,300,3000
scpa3.txt,best_first,intermediate,best_first_intermediate,1,261.0,381.85799622535706,0,True,False,381.8549954891205,4,1,0.0030007362365722,0.25,300,3000
scpa3.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa3.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.0620059967041,1071,False,False,0.0,0,0,120.0620059967041,0.0,300,3000
scpa3.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,270.0,120.07299494743349,1046,True,False,2.485999822616577,8,0,117.5869951248169,0.0,300,3000
scpa3.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,261.0,385.02300238609314,0,True,False,385.0199978351593,4,1,0.0030045509338378,0.25,300,3000
scpa3.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,300,3000
scpa3.txt,most_fractional,none,most_fractional_none,1,inf,120.10099744796752,1066,False,False,0.0,0,0,120.10099744796752,0.0,300,3000
scpa3.txt,most_fractional,basic,most_fractional_basic,1,270.0,120.08099484443665,1084,True,False,1.0649919509887695,8,0,119.01600289344788,0.0,300,3000
