filename,search_strategy,heuristic_strategy,combination,run,cost,time,nodes_explored,optimal,heuristic_time,heuristic_calls,heuristic_improvements,bb_time,heuristic_efficiency
scp44.txt,breadth_first,advanced,breadth_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,best_first,none,best_first_none,1,494.0,0.6399943828582764,17,True,0.0,0,0,0.6399943828582764,0.0
scp44.txt,best_first,none,best_first_none,2,494.0,0.6039998531341553,17,True,0.0,0,0,0.6039998531341553,0.0
scp44.txt,best_first,none,best_first_none,3,494.0,0.6009995937347412,17,True,0.0,0,0,0.6009995937347412,0.0
scp44.txt,best_first,basic,best_first_basic,1,494.0,0.8580000400543213,17,True,0.255995512008667,3,0,0.6020045280456543,0.0
scp44.txt,best_first,basic,best_first_basic,2,494.0,0.860999345779419,17,True,0.25699496269226074,3,0,0.6040043830871582,0.0
scp44.txt,best_first,basic,best_first_basic,3,494.0,0.866997480392456,17,True,0.26299238204956055,3,0,0.6040050983428955,0.0
scp44.txt,best_first,intermediate,best_first_intermediate,1,494.0,39.29599642753601,17,True,38.65699577331543,4,1,0.639000654220581,0.25
scp44.txt,best_first,intermediate,best_first_intermediate,2,494.0,39.010000467300415,17,True,38.40700125694275,4,1,0.602999210357666,0.25
scp44.txt,best_first,intermediate,best_first_intermediate,3,494.0,37.53200674057007,17,True,36.92900729179382,4,1,0.6029994487762451,0.25
scp44.txt,best_first,advanced,best_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,best_first,advanced,best_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,best_first,advanced,best_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,494.0,1.1689996719360352,33,True,0.0,0,0,1.1689996719360352,0.0
scp44.txt,hybrid_df_bf,none,hybrid_df_bf_none,2,494.0,1.1610004901885986,33,True,0.0,0,0,1.1610004901885986,0.0
scp44.txt,hybrid_df_bf,none,hybrid_df_bf_none,3,494.0,1.19100022315979,33,True,0.0,0,0,1.19100022315979,0.0
scp44.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,494.0,1.4010000228881836,33,True,0.2559995651245117,3,0,1.1450004577636719,0.0
scp44.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,2,494.0,1.3949990272521973,33,True,0.2519996166229248,3,0,1.1429994106292725,0.0
scp44.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,3,494.0,1.419006109237671,33,True,0.2540011405944824,3,0,1.1650049686431885,0.0
scp44.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,494.0,38.28199362754822,33,True,37.10999298095703,4,1,1.1720006465911865,0.25
scp44.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,2,494.0,40.12100315093994,33,True,38.94600248336792,4,1,1.1750006675720215,0.25
scp44.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,3,494.0,39.78200173377991,33,True,38.619001150131226,4,1,1.1630005836486816,0.25
scp44.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,most_fractional,none,most_fractional_none,1,494.0,1.7790000438690186,51,True,0.0,0,0,1.7790000438690186,0.0
scp44.txt,most_fractional,none,most_fractional_none,2,494.0,1.7929997444152832,51,True,0.0,0,0,1.7929997444152832,0.0
scp44.txt,most_fractional,none,most_fractional_none,3,494.0,1.7680001258850098,51,True,0.0,0,0,1.7680001258850098,0.0
scp44.txt,most_fractional,basic,most_fractional_basic,1,494.0,2.0389931201934814,51,True,0.259995698928833,3,0,1.7789974212646484,0.0
scp44.txt,most_fractional,basic,most_fractional_basic,2,494.0,1.999999761581421,51,True,0.2590005397796631,3,0,1.7409992218017578,0.0
scp44.txt,most_fractional,basic,most_fractional_basic,3,494.0,2.037005662918091,51,True,0.2670021057128906,3,0,1.7700035572052002,0.0
scp44.txt,most_fractional,intermediate,most_fractional_intermediate,1,494.0,40.99800491333008,51,True,39.222004890441895,4,1,1.7760000228881836,0.25
scp44.txt,most_fractional,intermediate,most_fractional_intermediate,2,494.0,39.31399440765381,51,True,37.546993255615234,4,1,1.7670011520385742,0.25
scp44.txt,most_fractional,intermediate,most_fractional_intermediate,3,494.0,38.7640061378479,51,True,36.992005825042725,4,1,1.7720003128051758,0.25
scp44.txt,most_fractional,advanced,most_fractional_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,most_fractional,advanced,most_fractional_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp44.txt,most_fractional,advanced,most_fractional_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,depth_first,none,depth_first_none,1,512.0,0.03300070762634277,1,True,0.0,0,0,0.03300070762634277,0.0
scp45.txt,depth_first,none,depth_first_none,2,512.0,0.03200054168701172,1,True,0.0,0,0,0.03200054168701172,0.0
scp45.txt,depth_first,none,depth_first_none,3,512.0,0.032000064849853516,1,True,0.0,0,0,0.032000064849853516,0.0
scp45.txt,depth_first,basic,depth_first_basic,1,512.0,0.28499913215637207,1,True,0.25099945068359375,3,0,0.03399968147277832,0.0
scp45.txt,depth_first,basic,depth_first_basic,2,512.0,0.2840001583099365,1,True,0.2500011920928955,3,0,0.033998966217041016,0.0
scp45.txt,depth_first,basic,depth_first_basic,3,512.0,0.2779996395111084,1,True,0.24500155448913574,3,0,0.032998085021972656,0.0
scp45.txt,depth_first,intermediate,depth_first_intermediate,1,512.0,35.32400608062744,1,True,35.260005950927734,4,1,0.06400012969970703,0.25
scp45.txt,depth_first,intermediate,depth_first_intermediate,2,512.0,32.6569938659668,1,True,32.623993158340454,4,1,0.03300070762634277,0.25
scp45.txt,depth_first,intermediate,depth_first_intermediate,3,512.0,36.00700569152832,1,True,35.9730019569397,4,1,0.03400373458862305,0.25
scp45.txt,depth_first,advanced,depth_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,depth_first,advanced,depth_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,depth_first,advanced,depth_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,breadth_first,none,breadth_first_none,1,512.0,0.032999277114868164,1,True,0.0,0,0,0.032999277114868164,0.0
scp45.txt,breadth_first,none,breadth_first_none,2,512.0,0.032999277114868164,1,True,0.0,0,0,0.032999277114868164,0.0
scp45.txt,breadth_first,none,breadth_first_none,3,512.0,0.03200364112854004,1,True,0.0,0,0,0.03200364112854004,0.0
scp45.txt,breadth_first,basic,breadth_first_basic,1,512.0,0.29099583625793457,1,True,0.25699520111083984,3,0,0.03400063514709473,0.0
scp45.txt,breadth_first,basic,breadth_first_basic,2,512.0,0.29199790954589844,1,True,0.25899624824523926,3,0,0.03300166130065918,0.0
scp45.txt,breadth_first,basic,breadth_first_basic,3,512.0,0.28499436378479004,1,True,0.2519958019256592,3,0,0.03299856185913086,0.0
scp45.txt,breadth_first,intermediate,breadth_first_intermediate,1,512.0,37.05099940299988,1,True,37.01799726486206,4,1,0.03300213813781738,0.25
scp45.txt,breadth_first,intermediate,breadth_first_intermediate,2,512.0,35.857006788253784,1,True,35.82400631904602,4,1,0.03300046920776367,0.25
scp45.txt,breadth_first,intermediate,breadth_first_intermediate,3,512.0,36.24899673461914,1,True,36.21499419212341,4,1,0.03400254249572754,0.25
scp45.txt,breadth_first,advanced,breadth_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,breadth_first,advanced,breadth_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,breadth_first,advanced,breadth_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,best_first,none,best_first_none,1,512.0,0.03399944305419922,1,True,0.0,0,0,0.03399944305419922,0.0
scp45.txt,best_first,none,best_first_none,2,512.0,0.033997297286987305,1,True,0.0,0,0,0.033997297286987305,0.0
scp45.txt,best_first,none,best_first_none,3,512.0,0.0339970588684082,1,True,0.0,0,0,0.0339970588684082,0.0
scp45.txt,best_first,basic,best_first_basic,1,512.0,0.3090033531188965,1,True,0.2740049362182617,3,0,0.034998416900634766,0.0
scp45.txt,best_first,basic,best_first_basic,2,512.0,0.29600095748901367,1,True,0.2599959373474121,3,0,0.03600502014160156,0.0
scp45.txt,best_first,basic,best_first_basic,3,512.0,0.31099653244018555,1,True,0.2769966125488281,3,0,0.03399991989135742,0.0
scp45.txt,best_first,intermediate,best_first_intermediate,1,512.0,37.65600299835205,1,True,37.62200307846069,4,1,0.03399991989135742,0.25
scp45.txt,best_first,intermediate,best_first_intermediate,2,512.0,36.085999965667725,1,True,36.02199983596802,4,1,0.06400012969970703,0.25
scp45.txt,best_first,intermediate,best_first_intermediate,3,512.0,35.69099998474121,1,True,35.65700030326843,4,1,0.03399968147277832,0.25
scp45.txt,best_first,advanced,best_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,best_first,advanced,best_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,best_first,advanced,best_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,512.0,0.0359959602355957,1,True,0.0,0,0,0.0359959602355957,0.0
scp45.txt,hybrid_df_bf,none,hybrid_df_bf_none,2,512.0,0.03199911117553711,1,True,0.0,0,0,0.03199911117553711,0.0
scp45.txt,hybrid_df_bf,none,hybrid_df_bf_none,3,512.0,0.03099846839904785,1,True,0.0,0,0,0.03099846839904785,0.0
scp45.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,512.0,0.2870006561279297,1,True,0.2519991397857666,3,0,0.035001516342163086,0.0
scp45.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,2,512.0,0.28499937057495117,1,True,0.2520008087158203,3,0,0.03299856185913086,0.0
scp45.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,3,512.0,0.2890012264251709,1,True,0.25500011444091797,3,0,0.03400111198425293,0.0
scp45.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,512.0,38.46500039100647,1,True,38.43199849128723,4,1,0.03300189971923828,0.25
scp45.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,2,512.0,37.77200531959534,1,True,37.73800539970398,4,1,0.03399991989135742,0.25
scp45.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,3,512.0,38.03799915313721,1,True,38.003997802734375,4,1,0.03400135040283203,0.25
scp45.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,most_fractional,none,most_fractional_none,1,512.0,0.033002614974975586,1,True,0.0,0,0,0.033002614974975586,0.0
scp45.txt,most_fractional,none,most_fractional_none,2,512.0,0.03200244903564453,1,True,0.0,0,0,0.03200244903564453,0.0
scp45.txt,most_fractional,none,most_fractional_none,3,512.0,0.0319974422454834,1,True,0.0,0,0,0.0319974422454834,0.0
scp45.txt,most_fractional,basic,most_fractional_basic,1,512.0,0.33299803733825684,1,True,0.2969992160797119,3,0,0.03599882125854492,0.0
scp45.txt,most_fractional,basic,most_fractional_basic,2,512.0,0.31400060653686523,1,True,0.27899885177612305,3,0,0.03500175476074219,0.0
scp45.txt,most_fractional,basic,most_fractional_basic,3,512.0,0.3260002136230469,1,True,0.2929985523223877,3,0,0.03300166130065918,0.0
scp45.txt,most_fractional,intermediate,most_fractional_intermediate,1,512.0,37.08399844169617,1,True,37.051002502441406,4,1,0.03299593925476074,0.25
scp45.txt,most_fractional,intermediate,most_fractional_intermediate,2,512.0,35.71899914741516,1,True,35.68399500846863,4,1,0.0350041389465332,0.25
scp45.txt,most_fractional,intermediate,most_fractional_intermediate,3,512.0,35.69999980926514,1,True,35.63599991798401,4,1,0.06399989128112793,0.25
scp45.txt,most_fractional,advanced,most_fractional_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,most_fractional,advanced,most_fractional_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp45.txt,most_fractional,advanced,most_fractional_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,depth_first,none,depth_first_none,1,560.0,1.3569941520690918,39,True,0.0,0,0,1.3569941520690918,0.0
scp46.txt,depth_first,none,depth_first_none,2,560.0,1.3320002555847168,39,True,0.0,0,0,1.3320002555847168,0.0
scp46.txt,depth_first,none,depth_first_none,3,560.0,1.3610002994537354,39,True,0.0,0,0,1.3610002994537354,0.0
scp46.txt,depth_first,basic,depth_first_basic,1,560.0,1.6160061359405518,39,True,0.25400376319885254,3,0,1.3620023727416992,0.0
scp46.txt,depth_first,basic,depth_first_basic,2,560.0,1.612001657485962,39,True,0.24899697303771973,3,0,1.3630046844482422,0.0
scp46.txt,depth_first,basic,depth_first_basic,3,560.0,1.6589984893798828,39,True,0.2519986629486084,3,0,1.4069998264312744,0.0
scp46.txt,depth_first,intermediate,depth_first_intermediate,1,560.0,28.05399799346924,39,True,26.635996341705322,4,1,1.418001651763916,0.25
scp46.txt,depth_first,intermediate,depth_first_intermediate,2,560.0,27.50100588798523,39,True,26.073997735977173,4,1,1.4270081520080566,0.25
scp46.txt,depth_first,intermediate,depth_first_intermediate,3,560.0,28.63199472427368,39,True,27.21199679374695,4,1,1.4199979305267334,0.25
scp46.txt,depth_first,advanced,depth_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,depth_first,advanced,depth_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,depth_first,advanced,depth_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,breadth_first,none,breadth_first_none,1,560.0,0.8859999179840088,25,True,0.0,0,0,0.8859999179840088,0.0
scp46.txt,breadth_first,none,breadth_first_none,2,560.0,0.9190001487731934,25,True,0.0,0,0,0.9190001487731934,0.0
scp46.txt,breadth_first,none,breadth_first_none,3,560.0,0.8820023536682129,25,True,0.0,0,0,0.8820023536682129,0.0
scp46.txt,breadth_first,basic,breadth_first_basic,1,560.0,1.1369996070861816,25,True,0.254000186920166,3,0,0.8829994201660156,0.0
scp46.txt,breadth_first,basic,breadth_first_basic,2,560.0,1.193002462387085,25,True,0.25999975204467773,3,0,0.9330027103424072,0.0
scp46.txt,breadth_first,basic,breadth_first_basic,3,560.0,1.2039995193481445,25,True,0.2929999828338623,3,0,0.9109995365142822,0.0
scp46.txt,breadth_first,intermediate,breadth_first_intermediate,1,560.0,26.213002681732178,25,True,25.352001905441284,4,1,0.8610007762908936,0.25
scp46.txt,breadth_first,intermediate,breadth_first_intermediate,2,560.0,25.93899393081665,25,True,25.10199236869812,4,1,0.8370015621185303,0.25
scp46.txt,breadth_first,intermediate,breadth_first_intermediate,3,560.0,26.035005807876587,25,True,25.146005153656006,4,1,0.889000654220581,0.25
scp46.txt,breadth_first,advanced,breadth_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,breadth_first,advanced,breadth_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,breadth_first,advanced,breadth_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,best_first,none,best_first_none,1,560.0,0.7280001640319824,21,True,0.0,0,0,0.7280001640319824,0.0
scp46.txt,best_first,none,best_first_none,2,560.0,0.7179996967315674,21,True,0.0,0,0,0.7179996967315674,0.0
scp46.txt,best_first,none,best_first_none,3,560.0,0.7509973049163818,21,True,0.0,0,0,0.7509973049163818,0.0
scp46.txt,best_first,basic,best_first_basic,1,560.0,1.0160014629364014,21,True,0.29599833488464355,3,0,0.7200031280517578,0.0
scp46.txt,best_first,basic,best_first_basic,2,560.0,0.9699928760528564,21,True,0.26099348068237305,3,0,0.7089993953704834,0.0
scp46.txt,best_first,basic,best_first_basic,3,560.0,0.9900064468383789,21,True,0.24699997901916504,3,0,0.7430064678192139,0.0
scp46.txt,best_first,intermediate,best_first_intermediate,1,560.0,26.979003429412842,21,True,26.259002923965454,4,1,0.7200005054473877,0.25
scp46.txt,best_first,intermediate,best_first_intermediate,2,560.0,26.308997869491577,21,True,25.583996057510376,4,1,0.7250018119812012,0.25
scp46.txt,best_first,intermediate,best_first_intermediate,3,560.0,26.936002254486084,21,True,26.21400022506714,4,1,0.7220020294189453,0.25
scp46.txt,best_first,advanced,best_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,best_first,advanced,best_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,best_first,advanced,best_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,560.0,0.7959995269775391,23,True,0.0,0,0,0.7959995269775391,0.0
scp46.txt,hybrid_df_bf,none,hybrid_df_bf_none,2,560.0,0.7930047512054443,23,True,0.0,0,0,0.7930047512054443,0.0
scp46.txt,hybrid_df_bf,none,hybrid_df_bf_none,3,560.0,0.7920026779174805,23,True,0.0,0,0,0.7920026779174805,0.0
scp46.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,560.0,1.0499930381774902,23,True,0.2539961338043213,3,0,0.795996904373169,0.0
scp46.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,2,560.0,1.075005292892456,23,True,0.2499983310699463,3,0,0.8250069618225098,0.0
scp46.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,3,560.0,1.047999620437622,23,True,0.25499463081359863,3,0,0.7930049896240234,0.0
scp46.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,560.0,26.95800018310547,23,True,26.16499972343445,4,1,0.7930004596710205,0.25
scp46.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,2,560.0,26.474994659423828,23,True,25.6689932346344,4,1,0.8060014247894287,0.25
scp46.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,3,560.0,26.584006309509277,23,True,25.800999641418457,4,1,0.7830066680908203,0.25
scp46.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,most_fractional,none,most_fractional_none,1,560.0,0.7930052280426025,23,True,0.0,0,0,0.7930052280426025,0.0
scp46.txt,most_fractional,none,most_fractional_none,2,560.0,0.8169999122619629,23,True,0.0,0,0,0.8169999122619629,0.0
scp46.txt,most_fractional,none,most_fractional_none,3,560.0,0.7829995155334473,23,True,0.0,0,0,0.7829995155334473,0.0
scp46.txt,most_fractional,basic,most_fractional_basic,1,560.0,1.0420019626617432,23,True,0.25400328636169434,3,0,0.7879986763000488,0.0
scp46.txt,most_fractional,basic,most_fractional_basic,2,560.0,1.0380003452301025,23,True,0.24999570846557617,3,0,0.7880046367645264,0.0
scp46.txt,most_fractional,basic,most_fractional_basic,3,560.0,1.0809993743896484,23,True,0.25499677658081055,3,0,0.8260025978088379,0.0
scp46.txt,most_fractional,intermediate,most_fractional_intermediate,1,560.0,27.235000133514404,23,True,26.443999528884888,4,1,0.7910006046295166,0.25
scp46.txt,most_fractional,intermediate,most_fractional_intermediate,2,560.0,26.20299983024597,23,True,25.41200065612793,4,1,0.790999174118042,0.25
scp46.txt,most_fractional,intermediate,most_fractional_intermediate,3,560.0,28.011999368667603,23,True,27.191997289657593,4,1,0.8200020790100098,0.25
scp46.txt,most_fractional,advanced,most_fractional_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,most_fractional,advanced,most_fractional_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp46.txt,most_fractional,advanced,most_fractional_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,depth_first,none,depth_first_none,1,430.0,0.033000946044921875,1,True,0.0,0,0,0.033000946044921875,0.0
scp47.txt,depth_first,none,depth_first_none,2,430.0,0.032000064849853516,1,True,0.0,0,0,0.032000064849853516,0.0
scp47.txt,depth_first,none,depth_first_none,3,430.0,0.03200054168701172,1,True,0.0,0,0,0.03200054168701172,0.0
scp47.txt,depth_first,basic,depth_first_basic,1,430.0,0.26900625228881836,1,True,0.23500657081604004,3,0,0.03399968147277832,0.0
scp47.txt,depth_first,basic,depth_first_basic,2,430.0,0.27299976348876953,1,True,0.23799896240234375,3,0,0.03500080108642578,0.0
scp47.txt,depth_first,basic,depth_first_basic,3,430.0,0.2729954719543457,1,True,0.2389981746673584,3,0,0.033997297286987305,0.0
scp47.txt,depth_first,intermediate,depth_first_intermediate,1,430.0,22.689006328582764,1,True,22.655005931854248,4,1,0.034000396728515625,0.25
scp47.txt,depth_first,intermediate,depth_first_intermediate,2,430.0,22.413994073867798,1,True,22.380992889404297,4,1,0.03300118446350098,0.25
scp47.txt,depth_first,intermediate,depth_first_intermediate,3,430.0,23.304999589920044,1,True,23.27099871635437,4,1,0.03400087356567383,0.25
scp47.txt,depth_first,advanced,depth_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,depth_first,advanced,depth_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,depth_first,advanced,depth_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,breadth_first,none,breadth_first_none,1,430.0,0.03300142288208008,1,True,0.0,0,0,0.03300142288208008,0.0
scp47.txt,breadth_first,none,breadth_first_none,2,430.0,0.03400063514709473,1,True,0.0,0,0,0.03400063514709473,0.0
scp47.txt,breadth_first,none,breadth_first_none,3,430.0,0.033000946044921875,1,True,0.0,0,0,0.033000946044921875,0.0
scp47.txt,breadth_first,basic,breadth_first_basic,1,430.0,0.28200602531433105,1,True,0.24700093269348145,3,0,0.03500509262084961,0.0
scp47.txt,breadth_first,basic,breadth_first_basic,2,430.0,0.2789957523345947,1,True,0.2449944019317627,3,0,0.03400135040283203,0.0
scp47.txt,breadth_first,basic,breadth_first_basic,3,430.0,0.2839999198913574,1,True,0.24999547004699707,3,0,0.03400444984436035,0.0
scp47.txt,breadth_first,intermediate,breadth_first_intermediate,1,430.0,22.667999744415283,1,True,22.631999731063843,4,1,0.03600001335144043,0.25
scp47.txt,breadth_first,intermediate,breadth_first_intermediate,2,430.0,22.21199321746826,1,True,22.177992820739746,4,1,0.034000396728515625,0.25
scp47.txt,breadth_first,intermediate,breadth_first_intermediate,3,430.0,22.50200080871582,1,True,22.43899941444397,4,1,0.06300139427185059,0.25
scp47.txt,breadth_first,advanced,breadth_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,breadth_first,advanced,breadth_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,breadth_first,advanced,breadth_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,best_first,none,best_first_none,1,430.0,0.033002614974975586,1,True,0.0,0,0,0.033002614974975586,0.0
scp47.txt,best_first,none,best_first_none,2,430.0,0.031998634338378906,1,True,0.0,0,0,0.031998634338378906,0.0
scp47.txt,best_first,none,best_first_none,3,430.0,0.031999826431274414,1,True,0.0,0,0,0.031999826431274414,0.0
scp47.txt,best_first,basic,best_first_basic,1,430.0,0.26900219917297363,1,True,0.2330000400543213,3,0,0.036002159118652344,0.0
scp47.txt,best_first,basic,best_first_basic,2,430.0,0.2759988307952881,1,True,0.23999857902526855,3,0,0.03600025177001953,0.0
scp47.txt,best_first,basic,best_first_basic,3,430.0,0.27900218963623047,1,True,0.2440018653869629,3,0,0.03500032424926758,0.0
scp47.txt,best_first,intermediate,best_first_intermediate,1,430.0,22.966004610061646,1,True,22.93200421333313,4,1,0.034000396728515625,0.25
scp47.txt,best_first,intermediate,best_first_intermediate,2,430.0,21.973994255065918,1,True,21.938993215560913,4,1,0.03500103950500488,0.25
scp47.txt,best_first,intermediate,best_first_intermediate,3,430.0,22.113005876541138,1,True,22.079005241394043,4,1,0.03400063514709473,0.25
scp47.txt,best_first,advanced,best_first_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,best_first,advanced,best_first_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,best_first,advanced,best_first_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,430.0,0.03300070762634277,1,True,0.0,0,0,0.03300070762634277,0.0
scp47.txt,hybrid_df_bf,none,hybrid_df_bf_none,2,430.0,0.03199958801269531,1,True,0.0,0,0,0.03199958801269531,0.0
scp47.txt,hybrid_df_bf,none,hybrid_df_bf_none,3,430.0,0.031999826431274414,1,True,0.0,0,0,0.031999826431274414,0.0
scp47.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,430.0,0.27900242805480957,1,True,0.24399948120117188,3,0,0.035002946853637695,0.0
scp47.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,2,430.0,0.2709987163543701,1,True,0.23599934577941895,3,0,0.03499937057495117,0.0
scp47.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,3,430.0,0.2790055274963379,1,True,0.24500131607055664,3,0,0.03400421142578125,0.0
scp47.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,430.0,22.76199960708618,1,True,22.725999355316162,4,1,0.03600025177001953,0.25
scp47.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,2,430.0,22.19600534439087,1,True,22.163005113601685,4,1,0.03300023078918457,0.25
scp47.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,3,430.0,22.47599744796753,1,True,22.441995859146118,4,1,0.03400158882141113,0.25
scp47.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,2,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,3,inf,60.0,0,False,0.0,0,0,60.0,0.0
scp47.txt,most_fractional,none,most_fractional_none,1,430.0,0.03300118446350098,1,True,0.0,0,0,0.03300118446350098,0.0
scp47.txt,most_fractional,none,most_fractional_none,2,430.0,0.031999826431274414,1,True,0.0,0,0,0.031999826431274414,0.0
scp47.txt,most_fractional,none,most_fractional_none,3,430.0,0.03300070762634277,1,True,0.0,0,0,0.03300070762634277,0.0
scp47.txt,most_fractional,basic,most_fractional_basic,1,430.0,0.27900123596191406,1,True,0.24299979209899902,3,0,0.03600144386291504,0.0
scp47.txt,most_fractional,basic,most_fractional_basic,2,430.0,0.2739994525909424,1,True,0.23999929428100586,3,0,0.03400015830993652,0.0
scp47.txt,most_fractional,basic,most_fractional_basic,3,430.0,0.26600098609924316,1,True,0.2310009002685547,3,0,0.03500008583068848,0.0
